Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA),Ensemble_Average_PSA_Chloroform_ANI,Ensemble_Average_Num_IMHB_Chloroform_ANI,Ensemble_Average_RadiusOfGyration_Chloroform_ANI
44,-0.013849391409845391,-0.011402408601218583,0.11860011652316671,-0.011808229137830296,0.036358685007264045,-0.010845954085875808,-0.018598711235010112,-0.008853835702271972,-0.007589209889548321,0.04536181783767124,7.002660621101553e-05,-0.011497112603846582,0.006802366006125449,0.04798910224308668,0.04034331613533224,0.03274597151581671,0.002636335672336254,-0.018041110440034168,-0.005380556541044001,0.1758981414124034
45,-0.0022824938501636804,-0.0037197225234628984,0.0819569079752441,0.002448555453746837,0.07781221078135253,-0.0007565604317294361,0.007380860481405816,0.017422623682189532,0.007046383432504011,0.07970545922344222,-0.002082925522913226,-0.05521151495306682,-0.009536757865128264,0.050641139263693825,0.006000027071005132,0.003008092694150677,0.0034610292922900078,-0.056020357175891176,0.016147246051938735,0.17688572377491493
46,0.05702295031599591,0.05486323087987897,-0.12448065826609027,0.06429951926790074,-0.239646459723558,-0.09545896278249928,-0.08685973332600853,-0.09277763313930734,0.06583205497917513,-0.20465714050716124,0.02471532313026963,-0.10397499051327616,0.009410541965127561,0.006567095849480187,0.1502262101782985,0.000986160114177137,0.06457497085897632,-0.06412354679167206,0.013800666845834076,0.013103891462838635
47,-0.01341560841176791,-0.011313800253566908,-0.06907188088043772,-0.025474776781499918,-0.19874065483207218,0.004602889164068047,0.003364431447902938,0.001875542042605627,-0.04808705952066561,-0.18873706873695903,0.017042973631300928,-0.02574915056929885,-0.020015128243159163,-0.003743174023133755,0.013292943606172858,0.00295542120121991,-0.0672418574623917,-0.006027874289274848,0.0033613183622955957,-0.09155396732112608
48,-0.0008027368538538581,0.0010314067589860532,-0.010611492080354001,-0.0027424820115383498,-0.10986374771201987,0.03174553006008385,0.0012060343884512492,0.022153343557874128,-0.006021697178447383,-0.10970019334151315,-0.003096965677497876,-0.10552842601203594,0.0053111432700945534,0.02169962861454744,0.33391774247908546,0.007938754497469702,0.02492815706450402,-0.0015126301481413473,-0.035709587326915815,0.04492975349775115
49,-0.057369418073178094,-0.08339194685416998,0.28178459752939966,-0.030010141081599873,-0.00016974272203429397,0.060141881731137325,0.03820873604901724,0.12352450078968047,-0.028889772400012604,0.004448378369189943,-0.03846231101254268,-0.238448238070775,-0.006868252749193071,0.028548886762082958,-0.017642513279423934,0.003446139269208626,-0.06446347946110595,-0.2681368087276962,-0.06490377426964337,0.4518040152336723
50,0.03044171559685953,0.028053751276817106,-0.1071179796230604,0.03259750258426038,-0.1518897062108621,-0.027563310382881158,-0.06848432710774158,-0.0766714021598699,0.028305628136583216,-0.16462330624554453,-0.009896947576304105,-0.02765401687875,0.009233398710574891,0.06109836238518459,0.04608942280406634,0.009595066543067821,0.017912032891772088,0.00047294958647052797,-0.005245419048582045,0.0646482107995851
51,-0.24635321319777814,-0.252485386462676,0.14622248293929788,-0.32296774225697683,-0.29342935408259424,-0.033795733817737775,0.07470205230521224,0.24907832316503234,-0.4645925911953765,-0.3639602164583662,-0.03519450507121593,0.01574282882115898,0.02201823680131585,0.047681053249687924,-0.4062118644838152,-0.004062103862172139,-0.5152797771413173,0.13790241348207552,0.06414386066282873,-0.1921644567131
52,-0.02619499288222029,-0.03041558246084184,0.09620602121740271,-0.017119774478258486,0.013747519081531667,-0.012181305058997593,0.01787178003945954,0.047103419566257354,-0.01406810765584321,0.014572818198911219,-0.010992833326700136,-0.06141917430004793,0.0040634200831754395,0.049279717980090655,-0.0010921679667265983,0.014997070359854602,-0.016059551546732508,-0.04814666009864453,-0.011257978173814099,0.3383362101884732
53,-0.024058902805311644,-0.02981975097194327,-0.08475295511362096,-0.03549773881595787,-0.18961941790457093,0.003530991221963986,0.0031234895340883305,0.011919637307355669,-0.05465750666862042,-0.18793934294790232,-0.009677146951631388,-0.006896378055506969,0.07953062280533096,-0.02886741709538875,0.10201253555343075,-0.029507335815473924,-0.09055122594805731,-0.021069255131833033,-0.007280279532051392,-0.2080315917083214
54,0.02828176175355428,0.029289166584781635,-0.040693849095882736,0.030077464553493184,-0.03730324087867296,0.008611346172697643,-0.0027398702550179067,-0.05892674293986866,0.03079550685923411,-0.03745276710643989,0.03180320481425607,-0.01308136029219159,0.00032162480825210783,0.05790925182214561,0.05330941951993756,0.0025832209384723083,0.03039984080362055,-0.003283561698615889,0.010122003117939515,0.2397454061225847
55,0.03140671175646361,0.036060722707320025,0.014288123796042773,0.03417070597187111,0.007774494335992521,0.0025119786743514117,-0.01270440381161253,-0.010016479303963655,0.044901955321968355,0.03325646867136715,0.02763550619117098,-0.036021486094413614,-0.0057925362962817474,0.005217837285519311,0.12970613657733435,-0.00210376605717274,0.06075134854298521,-0.025107216389897723,-0.005314180509033373,0.0450175198018653
56,-0.04444308298171764,-0.04420976320524228,0.17120402157393907,-0.029079643532436073,0.0876611873750052,-0.060335691991407994,0.005580076660562849,0.055576915973008026,-0.021274312244000403,0.10571140539972408,-0.0032040610997316477,-0.24643280560100905,-0.0018291029063332797,0.07049050657371729,-0.029850348780238335,-0.0036606774645083994,-0.032026773632748286,-0.06304567813473068,0.026247001365924328,0.23368949438182648
57,-0.008736547217792323,-0.01437725275290297,0.17456196867040266,-0.011630830064871988,0.04868309076596019,-0.009943555586696818,-0.004111180168994211,0.008791287027261507,-0.010780727256117395,0.032558024105270186,-0.0018950021469741007,-0.02419849855583539,-0.0021291067438927946,0.03958628834884109,0.010480098694069462,-0.018375599595780067,-0.0061729770951742145,-0.0028422326699804935,0.008899621738828445,0.4557094659651774
58,-0.011894617172435062,-0.012333272348975266,0.090925476104636,-0.010126268879594957,0.06033623809001746,0.00035529286420337146,0.027869852346895263,0.04448040546430547,-0.008700936532491755,0.0583421774021413,-0.01775955342070301,-0.043011119954061074,-0.0020226369593015713,0.022261171297032912,0.0059028869992761804,0.017239315083063655,0.015999020650918894,0.018214429597926563,0.00012552212716291367,0.13720566389487918
59,0.057394095563540984,0.05738935124783888,-0.19068019389042914,0.05642886193926604,-0.0680271136839345,0.017250865320302268,-0.04935307952505954,-0.12560722708782243,0.05739624257404765,-0.059300413194469104,0.04437712913889724,-0.02923656484563808,-0.017962020818706882,-0.10672880125348047,0.0967573565925021,-0.1107677549658175,0.03679434195356879,-0.1042131152800186,-0.053014073757749955,-0.07009333725109033
60,0.008331485994484711,0.009659258253307212,0.05465503051921431,0.007289205710096757,0.016478604367162163,-0.002305506235644661,-0.00018618579832484493,0.004341978297736915,0.0075138543850631016,0.014891243801785215,0.0005903086811614222,-0.002519495722317977,-0.06255610893903389,0.031065052014811866,0.026009694948022355,0.0062970840076896906,0.011340619421964982,0.006639910766215018,0.0018715185696455473,0.20185299693733696
61,0.04600336234598388,0.04558298600167053,-0.08755666584222827,0.048797091180318664,-0.13627632813302848,-0.026448929368348927,-0.043601649785156724,-0.05980531901877707,0.052019483526023355,-0.09889324429738734,0.033894512664247714,-0.0981716436408446,-0.02704848926790674,-0.006169160735759405,0.12774812785812104,-0.010952842473235025,0.05824171257088582,-0.07993181400586603,-0.007313001159893096,-0.008578334860757143
62,-0.11998060717782333,-0.10677077339743332,0.14930439801463113,-0.10416739664985167,0.04012105495586181,-0.08647728241520117,-0.0660657564768593,0.15713947852998777,-0.08994697893142392,0.03724105225031985,-0.013530000783917306,-0.023450556934258383,0.06345613348776798,0.028028935498894125,-0.10476826501129463,0.0028982606412888633,-0.11486390721474934,-0.023702373815026524,-1.4855890690490536e-05,1.237404044723105
63,0.0014376832735444767,0.004918423038495256,0.049596001922088885,-0.0019319806960020002,0.07482965901220048,-0.018378403310291058,0.01023631061159993,0.025982537305949082,0.003485679660012875,0.08451004023690167,0.005290804383706771,-0.004851801741871919,-0.00010676882605291649,0.011553167056717472,0.1105478820304174,0.016933812761285093,0.08812303230880106,0.0003046606469190527,-0.03036984726318819,0.08433103948771074
64,0.009968169964609285,0.005012597949513131,-0.016402187406084144,0.012030059456641628,-0.16695502191081724,-0.10811370487315837,-0.01231437680180415,-0.009991550234672719,0.016376968794544266,-0.15780464887950293,0.004202394235374296,-0.0308824729860672,0.008082321657894631,-0.00702059045743284,0.10135691525016952,-0.032134466230314095,0.022169930603259214,-0.005023505302076769,0.056248147984223264,0.018478735613742758
65,-0.019595794004300494,-0.018607736058499323,0.1250464499695002,-0.01630620361645546,0.03996550440458341,-0.010404740815603285,-0.008755597680210591,0.021868728851792897,-0.015544444845568484,0.03812377874716542,0.001408429615687945,-0.09544798346954758,0.0032666649393502277,0.04377750698609091,0.013878865080535475,0.01494447108680359,-0.0058389103173072335,0.02746638116230331,0.022144326485097267,0.22592370289850447
66,0.04731667812508369,0.04840801941677377,-0.20465833984610202,0.0538957114759401,-0.07882169219182926,0.005683864751770851,-0.045473752739653484,-0.13685301566984678,0.06265436555062887,-0.04912659614056882,0.032679261581098795,-0.045149989418799,-0.2569631193153517,-0.10440358154761156,0.18608770806395208,-0.08457991774357598,0.05750749294281079,-0.06843933789707027,-0.1174641597842506,-0.07238237407065826
67,-0.07622625669845406,-0.1015976729026629,0.17322920436458805,-0.06762789702818968,0.037090065565536734,-0.011475208479708588,0.011548582246846684,0.12600145211839558,-0.0760239337569824,0.027855614773814097,-0.049714510293057255,-0.27266632715613853,-0.00018643468889145698,0.03212439274947414,-0.10566646294148714,0.010044816853435445,-0.13229584665785238,-0.07137853893891626,0.03917156634620243,0.23686623686354405
